,Date,Open,High,Low,Close,Adj Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,VolumeMovingAverage_50,VolumeMovingAverage_200,MarketReturns,CAPM,HighLowRange,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10,PriceLag_1,ReturnLag_1,PriceLag_3,ReturnLag_3,PriceLag_5,ReturnLag_5,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,UNRATE,"('Adj Close', 'BYD')","('Adj Close', 'VWAGY')","('Close', 'BYD')","('Close', 'VWAGY')","('High', 'BYD')","('High', 'VWAGY')","('Low', 'BYD')","('Low', 'VWAGY')","('Open', 'BYD')","('Open', 'VWAGY')","('Volume', 'BYD')","('Volume', 'VWAGY')"
2864,11-11-2021,367.5899963,368.3233337,351.5599976,354.5033264,354.5033264,67189800,-0.004157529,292.7239346,243.3670674,-0.476747962,74645616,81165166.5,0.002120676,0.01994877,16.76333618,12.33999634,4.423339844,11.17555745,61.62612758,-4.510009766,110433120,355.9833374,0.043429452,387.6466675,-0.04840071,409.9700012,0.013222298,0.24,0.63,0.33,0.14,0.11,0,0.94969,4.2,61.26543427,26.45522881,62.40999985,32.65999985,63.25,32.86999893,61.91999817,32.63000107,63.25,32.86999893,850100,337900
2865,12-11-2021,349.1666565,351.5,339.7333374,344.4733276,344.4733276,76719300,-0.028293102,294.7308011,243.766884,0.141829563,75413364,81023901,0.002120676,0.019897586,11.7666626,-3.003326416,14.76998901,7.844441732,50.74243628,-26.86001587,109129530,354.5033264,-0.004157529,341.1666565,-0.119903033,407.3633423,-0.00635817,0.74,-0.46,-0.91,0.39,-0.3,0,0.93554,4.2,61.05929184,26.34992409,62.20000076,32.52999878,62.99000168,32.70000076,61.88999939,32.40000153,62.70000076,32.61899948,516000,286800
2866,15-11-2021,339.2099915,343.9933472,326.2000122,337.7966614,337.7966614,104326800,-0.019382244,296.5962677,244.0561839,0.359850781,76585134,81164664,0.002120676,0.019916483,17.79333496,-0.479980469,18.27331543,11.86222331,49.57294131,-65.06668091,102747600,344.4733276,-0.028293102,355.9833374,0.043429452,387.6466675,-0.04840071,-0.02,-0.46,0.71,0.56,0.48,0,0.887888,4.2,60.85314178,25.75051308,61.99000168,31.79000092,63,32.34000015,61.95000076,31.75,62.93000031,32.27999878,1043500,409500
2867,16-11-2021,334.436676,352.3999939,334.0599976,351.5766602,351.5766602,79627200,0.040793768,298.6083344,244.3594173,-0.236752206,76975290,81197607,0.002120676,0.020044097,18.33999634,14.60333252,3.736663818,12.22666423,51.37828714,-39.08999634,97888980,337.7966614,-0.019382244,354.5033264,-0.004157529,341.1666565,-0.119903033,0.5,-0.17,-0.72,0.19,-0.64,0,0.869198,4.2,59.66532516,25.5804081,60.77999878,31.57999992,61.95999908,32.16999817,59.75999832,31.57999992,61.91999817,32.08000183,1969400,527100
2868,17-11-2021,354.5033264,373.2133179,351.8333435,363.0033264,363.0033264,94336200,0.032501208,300.842601,244.7499506,0.184723311,77734434,81394135.5,0.002120676,0.020026511,21.37997437,21.63665771,-0.25668335,14.25331624,50.98584778,-41.6166687,96934050,351.5766602,0.040793768,344.4733276,-0.028293102,355.9833374,0.043429452,-0.47,-0.64,-0.25,0.81,0.16,0,0.848961,4.2,59.84202957,25.76671219,60.95999908,31.80999947,61.34999847,31.80999947,60.33000183,31.25,60.45000076,31.29999924,771500,482300
2869,18-11-2021,368.8500061,370.6666565,358.3399963,365.4599915,365.4599915,62696700,0.00676761,303.1194009,245.1606006,-0.335390868,78143706,81470428.5,0.002120676,0.019971938,12.32666016,7.663330078,4.663330078,8.217773438,48.4744545,-44.51000977,95584500,363.0033264,0.032501208,337.7966614,-0.019382244,354.5033264,-0.004157529,0.06,-0.76,-0.07,1.26,-0.09,0,0.827171,4.2,58.23210907,26.20816994,59.31999969,32.35499954,61.34999847,32.43000031,59.20000076,31.70000076,60.99000168,32.13999939,1297100,569900
2870,19-11-2021,366.2900085,379.5733337,364.2333374,379.019989,379.019989,64926900,0.037103918,305.7913339,245.6353172,0.03557125,78531192,81516564,0.002120676,0.020036272,15.33999634,14.11334229,1.226654053,10.22666423,43.1692703,-28.34335327,95588550,365.4599915,0.00676761,351.5766602,0.040793768,344.4733276,-0.028293102,-0.2,-0.41,-1.28,1.05,-0.59,0,0.80382,4.2,58.63458633,25.31715012,59.72999954,31.25499916,60.38000107,31.60000038,58.15999985,31.21999931,58.5,31.34000015,1158900,446000
2871,22-11-2021,387.4433289,400.6499939,377.4766541,385.6233215,385.6233215,99217500,0.017422122,308.5504669,246.1244005,0.528141649,79138392,81710226,0.002120676,0.019994533,23.17333984,21.63000488,1.543334961,15.44889323,48.50733003,-2.023345947,95476590,379.019989,0.037103918,363.0033264,0.032501208,337.7966614,-0.019382244,-0.61,0.05,2.76,1.24,1.59,0,0.725289,4.2,59.28248215,25.22399902,60.38999939,31.13999939,61.15999985,31.39999962,59.18999863,31.10000038,60.13000107,31.14999962,1035600,412500
2872,23-11-2021,389.1700134,393.5,354.2333374,369.6766663,369.6766663,108515100,-0.041352933,310.9807336,246.5570172,0.093709275,80197200,82025436,0.002120676,0.01986989,39.2666626,7.876678467,31.38998413,26.17777507,39.77846952,28.51000977,88596360,385.6233215,0.017422122,365.4599915,0.00676761,351.5766602,0.040793768,-0.03,-0.2,1.75,0.24,1.15,0,0.697571,4.2,59.34138489,25.41840172,60.45000076,31.37999916,61.31000137,31.54999924,59.63000107,31.10000038,60.81999969,31.27899933,936100,252000
2873,24-11-2021,360.1300049,377.5899963,354,372,372,67680600,0.006284772,313.3818671,247.0756505,-0.376302469,80629350,81820597.5,0.002120676,0.019970914,23.58999634,7.913330078,15.67666626,15.72666423,38.69289951,16.0166626,82523610,369.6766663,-0.041352933,379.019989,0.037103918,363.0033264,0.032501208,0.3,-0.13,-0.87,-0.52,-0.2,0,0.669229,4.2,60.75497055,24.55978203,61.88999939,30.31999969,61.91999817,30.34000015,59.38999939,29.77000046,59.56999969,29.8390007,992100,537000
2874,26-11-2021,366.4899902,369.5933228,360.3333435,360.6400146,360.6400146,35042700,-0.030537595,315.5480673,247.5260838,-0.4822342,80494800,81671469,0.002120676,0.019892826,9.259979248,-2.406677246,11.66665649,6.173319499,36.77566895,6.136688232,79308900,372,0.006284772,385.6233215,0.017422122,365.4599915,0.00676761,-2.22,-1.28,-0.92,0.25,-0.61,0,0.610634,4.2,59.91075134,23.6687603,61.02999878,29.21999931,61.34999847,29.62000084,58.09000015,29.20000076,58.97000122,29.45899963,1247600,500000
2875,29-11-2021,366.9966736,380.8900146,366.730011,378.9966736,378.9966736,58393500,0.050900228,318.0647342,248.0608672,0.666352764,79970418,81606912,0.002120676,0.020065529,14.16000366,20.25,-6.089996338,9.440002441,47.53275566,34.52334595,77476320,360.6400146,-0.030537595,369.6766663,-0.041352933,379.019989,0.037103918,1.11,-1.31,-0.79,0.38,-0.32,0,0.517403,4.2,58.9781723,23.24755096,60.08000183,28.70000076,62.5,29.11000061,59.95999908,28.47999954,61.43999863,28.96999931,973800,913700
2876,30-11-2021,381.456665,389.3333435,372.6666565,381.5866699,381.5866699,81276000,0.006833823,320.8286676,248.6417671,0.391867245,80110476,81716257.5,0.002120676,0.019972079,16.66668701,10.33666992,6.33001709,11.11112467,65.37974465,43.79000854,75171240,378.9966736,0.050900228,372,0.006284772,385.6233215,0.017422122,-1.95,0.16,-1.13,-0.11,0.43,0,0.484312,4.2,57.53512955,22.55903625,58.61000061,27.85000038,60.34000015,28.15999985,57.86000061,27.60000038,59.40000153,28,1828800,732000
2877,01-12-2021,386.8999939,390.9466553,363.5866699,365,365,68450400,-0.043467635,323.1994675,249.1365172,-0.157803041,80499642,81668562,0.002120676,0.019865406,27.35998535,9.359985352,18,18.23999023,53.3852269,13.42333984,74053560,381.5866699,0.006833823,360.6400146,-0.030537595,369.6766663,-0.041352933,-1.61,-0.47,1.11,2.29,0.74,0,0.450129,3.9,55.66015244,23.60396004,56.70000076,29.13999939,61.02000046,29.87999916,56.56000137,29.13999939,59.70000076,29.55999947,1524100,598100
2878,02-12-2021,366.3533325,371,352.2166748,361.5333252,361.5333252,73114800,-0.009497739,325.4172006,249.6318839,0.068142772,81054360,81764779.5,0.002120676,0.019937445,18.7833252,6,12.7833252,12.5222168,52.60055755,-1.470001221,71931420,365,-0.043467635,378.9966736,0.050900228,372,0.006284772,1.51,1,1.27,-0.65,0.04,0,0.416288,3.9,58.89963531,23.64446068,60,29.19000053,60.27000046,29.36000061,56.45000076,29.04000092,57.15000153,29.14999962,1838600,459600
2879,03-12-2021,361.5966797,363.5266724,333.4033203,338.3233337,338.3233337,92322000,-0.064198761,327.1594006,250.0213339,0.262699207,82183950,81942015,0.002120676,0.019821442,30.12335205,1.993347168,28.13000488,20.0822347,47.92710752,-27.13665771,74893950,361.5333252,-0.009497739,381.5866699,0.006833823,360.6400146,-0.030537595,-1.21,-0.86,1.07,1.78,1,0,0.382775,3.9,58.58550644,23.04504776,59.68000031,28.45000076,60.09000015,28.81999969,58.20000076,28.14999962,60.06999969,28.68000031,1456500,584000
2880,06-12-2021,333.8366699,340.5466614,316.8333435,336.3366699,336.3366699,81663000,-0.005872086,328.7235339,250.5121839,-0.115454605,82534830,81791284.5,0.002120676,0.019945134,23.71331787,2.223327637,21.48999023,15.80887858,49.49183501,-42.68331909,76567560,338.3233337,-0.064198761,365,-0.043467635,378.9966736,0.050900228,1.19,0.83,0.63,0.09,0.61,0,0.284719,3.9,60.14634705,23.07744789,61.27000046,28.48999977,62.33000183,28.55999947,59.22999954,27.90999985,60.50999832,28.20999908,2419900,434500
2881,07-12-2021,348.0666809,352.5566711,342.269989,350.5833435,350.5833435,56084700,0.042358371,330.4594672,251.1003673,-0.313217736,81972282,81072604.5,0.002120676,0.020047415,10.28668213,16.22000122,-5.933319092,6.857788086,49.65538548,-35.03997803,72254280,336.3366699,-0.005872086,361.5333252,-0.009497739,381.5866699,0.006833823,2.22,-0.16,-1.79,-1.45,-0.43,0,0.253673,3.9,61.33415222,24.03326988,62.47999954,29.67000008,63.56999969,30,61.95999908,27.70000076,62.47000122,28.76000023,1281800,1251000
2882,08-12-2021,350.9033203,357.4599915,344.3333435,356.3200073,356.3200073,41906400,0.016363196,332.4021338,251.6452673,-0.252801566,81287526,80730631.5,0.002120676,0.019992288,13.12664795,6.876647949,6.25,8.751098633,47.58602871,-13.35665894,65593410,350.5833435,0.042358371,338.3233337,-0.064198761,365,-0.043467635,0.47,0.34,-0.83,-0.97,0.2,0,0.223533,3.9,63.29748154,25.78291321,64.48000336,31.82999992,65.06999969,31.98999977,62.31000137,30.54999924,62.79000092,30.56999969,1165400,1082500
2883,09-12-2021,353.5466614,354.1633301,334.1199951,334.6000061,334.6000061,59438400,-0.060956446,333.8854004,252.1812341,0.418360919,81219720,80442465,0.002120676,0.019828318,20.04333496,-2.156677246,22.20001221,13.36222331,40.21518807,-37.3999939,64769190,356.3200073,0.016363196,336.3366699,-0.005872086,361.5333252,-0.009497739,-1.07,-1.07,1.57,1.42,0.97,0,0.194287,3.9,62.09984589,25.1105957,63.25999832,31,64.83000183,31.5,63.20999908,31,63.77000046,31.35000038,708100,380000
2884,10-12-2021,336.25,340.3266602,327.5100098,339.0100098,339.0100098,59664300,0.013179927,335.4957336,252.7504507,0.003800573,81335646,80124448.5,0.002120676,0.019985537,12.81665039,5.726654053,7.089996338,8.544433594,36.53255379,-21.63000488,67231350,334.6000061,-0.060956446,350.5833435,0.042358371,338.3233337,-0.064198761,0.7,-0.87,0.5,1.38,0.77,0,0.165926,3.9,61.43232346,25.14299774,62.58000183,31.04000092,63.93999863,31.11000061,61.93999863,30.70000076,63.56000137,30.89999962,814000,255200
2885,13-12-2021,333.6966553,335,317.1400146,322.1366577,322.1366577,78595500,-0.04977243,336.7703333,253.1637507,0.317295267,81885672,80110383,0.002120676,0.019852035,17.85998535,-4.010009766,21.86999512,11.9066569,30.01217334,-56.86001587,69251550,339.0100098,0.013179927,356.3200073,0.016363196,336.3366699,-0.005872086,-1.04,-0.29,-0.98,0.3,-0.31,0,0.0855249,3.9,59.74386597,25.16729736,60.86000061,31.06999969,63.04000092,31.37000084,60.36000061,31.04999924,61.91999817,31.32999992,1349500,333300
2886,14-12-2021,315,322.1366577,310,319.5033264,319.5033264,70806300,-0.008174578,337.9501996,253.6172006,-0.099104911,81472800,80108431.5,0.002120676,0.019940251,12.13665771,0,12.13665771,8.091105143,32.75830246,-62.08334351,68204580,322.1366577,-0.04977243,334.6000061,-0.060956446,350.5833435,0.042358371,-0.76,-0.35,1.64,0.4,0.17,0,0.0595696,3.9,59.46899796,24.8230381,60.58000183,30.64500046,61.58000183,30.93000031,59.70000076,30.5,60.38000107,30.60000038,1291700,329600
2887,15-12-2021,317.7366638,326.25,309.4166565,325.3299866,325.3299866,75169200,0.018236618,339.2528662,254.1551839,0.061617398,81870228,80031157.5,0.002120676,0.01999626,16.83334351,6.746673584,10.08666992,11.222229,34.33927129,-39.67001343,68876460,319.5033264,-0.008174578,339.0100098,0.013179927,356.3200073,0.016363196,1.62,0.02,-1.91,0.05,-0.36,0,0.033935,3.9,59.33156586,25.53990555,60.43999863,31.53000069,61,31.53000069,59.04000092,31.09000015,60.59000015,31.21100044,988600,255800
2888,16-12-2021,331.5,331.6600037,307.2833252,308.9733276,308.9733276,82771500,-0.050277133,340.2139996,254.6643172,0.101135838,82647690,79456222.5,0.002120676,0.019850965,24.37667847,6.33001709,18.04666138,16.25111898,33.22510162,-52.55999756,69842130,325.3299866,0.018236618,322.1366577,-0.04977243,334.6000061,-0.060956446,-1.2,-0.86,2.78,0.64,0.64,0,0.00861124,3.9,57.75109863,25.394104,58.83000183,31.35000038,61.75,31.81999969,58.81000137,31.29999924,60.88999939,31.75,919300,209500
2889,17-12-2021,304.9233398,320.2200012,303.0133362,310.8566589,310.8566589,100437300,0.006095449,341.1403992,255.2220171,0.213428535,83504688,78617461.5,0.002120676,0.019970513,17.20666504,11.24667358,5.959991455,11.47111003,25.22661842,-27.4666748,70653660,308.9733276,-0.050277133,319.5033264,-0.008174578,339.0100098,0.013179927,-0.65,1.47,-2.33,-1.7,-0.37,0,-0.0164112,3.9,58.96834946,24.08997154,60.06999969,29.73999977,60.45000076,30.25,57.36000061,29.70000076,58.09000015,30.24900055,1529700,384000
2890,20-12-2021,303.5666809,307.230011,297.7966614,299.980011,299.980011,56480100,-0.034989271,341.9033997,255.7835838,-0.437658121,83629974,78123057,0.002120676,0.019883386,9.433349609,-3.626647949,13.05999756,6.28889974,22.01673458,-36.35665894,68135370,310.8566589,0.006095449,325.3299866,0.018236618,322.1366577,-0.04977243,-1.27,-0.22,-0.41,0.04,0.16,0,-0.0901979,3.9,58.10448837,23.87936592,59.18999863,29.47999954,59.99000168,29.92000008,57.90999985,29.31999969,58.81999969,29.81999969,609500,482100
2891,21-12-2021,305.6233215,313.1666565,295.3733215,312.8433228,312.8433228,71517900,0.042880563,342.8806659,256.2251671,0.266249529,84208314,77467797,0.002120676,0.020048522,17.79333496,13.18664551,4.606689453,11.86222331,31.64660082,-37.74002075,69678690,299.980011,-0.034989271,308.9733276,-0.050277133,319.5033264,-0.008174578,2.06,0.67,0.19,-1.08,-0.19,0,-0.114975,3.9,62.11948013,23.84696579,63.27999878,29.44000053,63.34000015,29.68000031,59.83000183,29.35000038,59.83000183,29.56100082,796600,347100
2892,22-12-2021,321.8866577,338.5533447,319.0166626,336.2900085,336.2900085,93634200,0.074947055,344.2349994,256.7931838,0.309241463,84759798,77026882.5,0.002120676,0.020116525,19.53668213,25.71002197,-6.173339844,13.02445475,42.21221686,-20.02999878,74851470,312.8433228,0.042880563,310.8566589,0.006095449,325.3299866,0.018236618,0.97,0.18,-0.36,0.34,0.08,0,-0.13993,3.9,62.72811127,23.7773037,63.90000153,29.35400009,64.69999695,29.37999916,62.86000061,29.09000015,63.02999878,29.12999916,749200,486600
2893,23-12-2021,335.6000061,357.6600037,332.519989,355.6666565,355.6666565,92713200,0.057618863,345.9411328,257.4055171,-0.00983615,85766856,76946640,0.002120676,0.020079777,25.14001465,21.36999512,3.770019531,16.76000977,55.48018572,21.06665039,78178950,336.2900085,0.074947055,299.980011,-0.034989271,308.9733276,-0.050277133,0.71,0.29,-0.48,-0.36,-0.39,0,-0.165074,3.9,63.49380875,24.30057526,64.68000031,30,65,30.30999947,63.97000122,29.60000038,64.62000275,29.60099983,693900,382800
2894,27-12-2021,357.8900146,372.3333435,356.9066772,364.6466675,364.6466675,71145900,0.025248391,347.7785992,258.0725338,-0.232623833,86454942,76798612.5,0.002120676,0.02001113,15.42666626,16.66668701,-1.240020752,10.28444417,58.56684649,25.63665771,79327110,355.6666565,0.057618863,312.8433228,0.042880563,310.8566589,0.006095449,1.22,-0.13,0.29,0.97,0.48,0,-0.265996,3.9,64.02390289,24.23577499,65.22000122,29.92000008,65.37999725,29.97200012,63.65999985,29.68000031,64.30999756,29.74900055,751900,337100
2895,28-12-2021,369.8299866,373,359.4733276,362.8233337,362.8233337,60324000,-0.005000275,349.4148657,258.7067505,-0.152108554,86525946,76660198.5,0.002120676,0.019946983,13.52667236,8.35333252,5.173339844,9.017781576,54.00505835,40.68667603,77499960,364.6466675,0.025248391,336.2900085,0.074947055,299.980011,-0.034989271,-0.27,-0.41,0.81,0.84,0.2,0,-0.288777,3.9,63.41527176,24.20175362,64.59999847,29.87800026,65.80000305,30.17000008,64.5,29.86000061,64.75,30.0909996,562900,333600
2896,29-12-2021,366.2133179,368,354.7133179,362.063324,362.063324,56154000,-0.00209471,350.8553986,259.3889338,-0.069126716,86196594,76458033,0.002120676,0.019953144,13.28668213,5.17666626,8.110015869,8.857788086,51.94254115,42.55999756,76034730,362.8233337,-0.005000275,355.6666565,0.057618863,312.8433228,0.042880563,0.06,-0.03,0.17,0.69,0,0,-0.310079,3.9,63.82756424,23.79836273,65.01999664,29.37999916,65.70999908,29.70999908,63.88999939,29.30999947,64.23000336,29.62899971,657300,446200
2897,30-12-2021,353.7766724,365.1833191,351.0499878,356.7799988,356.7799988,47040900,-0.014592268,352.2291986,260.0031505,-0.162287638,86094546,76087650,0.002120676,0.019926641,14.1333313,3.119995117,11.01333618,9.422220866,58.44030514,31.45001221,73221900,362.063324,-0.00209471,364.6466675,0.025248391,336.2900085,0.074947055,-0.15,0.08,-0.4,-0.83,-0.42,0,-0.32991,3.9,64.19078827,23.5634594,65.38999939,29.09000015,65.90000153,29.37999916,64.87999725,29.07699966,64.87999725,29.25,701700,536900
2898,31-12-2021,357.813324,360.6666565,351.5299988,352.2600098,352.2600098,40733700,-0.012668841,353.5023987,260.6758505,-0.134079067,86067294,75792946.5,0.002120676,0.01993072,9.136657715,3.886657715,5.25,6.091105143,55.03789654,43.28668213,69018120,356.7799988,-0.014592268,362.8233337,-0.005000275,355.6666565,0.057618863,-0.31,0.18,0.53,0.36,0.4,0,-0.348278,3.9,64.36748505,23.65256119,65.56999969,29.20000076,66.05999756,29.5,65.08000183,29,65.37999725,29.49500084,441600,295700
2899,03-01-2022,382.5833435,400.3566589,378.6799927,399.9266663,399.9266663,103931400,0.135316684,355.540932,261.5840339,1.551484397,86257032,75669193.5,0.002120676,0.020244549,21.67666626,48.09664917,-26.41998291,14.45111084,73.96538448,89.07000732,69367530,352.2600098,-0.012668841,362.063324,-0.00209471,364.6466675,0.025248391,0.73,0.43,0.78,-1.17,0.6,0,-0.392114,4,63.73922729,24.36537743,64.93000031,30.07999992,66.98999786,30.10000038,64.80000305,29.79999924,65.95999908,29.88899994,953700,303100
2900,04-01-2022,396.5166626,402.6666565,374.3500061,383.1966553,383.1966553,100248300,-0.041832697,357.140332,262.3833505,-0.035437798,86889150,75577752,0.002120676,0.019868873,28.31665039,2.739990234,25.57666016,18.87776693,68.05435242,83.21664429,73744350,399.9266663,0.135316684,356.7799988,-0.014592268,362.8233337,-0.005000275,-0.29,-0.07,3.62,0.63,1.47,0,-0.402569,4,63.79812241,25.36170197,64.98999786,31.30999947,66,31.32999992,64.26000214,30.61000061,65.48999786,30.61100006,853800,568100
2901,05-01-2022,382.2166748,390.1133423,360.3366699,362.706665,362.706665,80119800,-0.053471214,357.5620654,263.0932838,-0.200786447,84720420,75520972.5,0.002120676,0.019844191,29.77667236,6.916687012,22.85998535,19.85111491,59.78157166,49.86334229,74604540,383.1966553,-0.041832697,352.2600098,-0.012668841,362.063324,-0.00209471,-2.28,-0.94,2.6,1.41,1.22,0,-0.411026,4,61.2359848,25.17539787,62.38000107,31.07999992,65.12999725,31.62999916,62.25999832,31.01799965,64.91000366,31.24900055,990800,334600
2902,06-01-2022,359,362.6666565,340.1666565,354.8999939,354.8999939,90336600,-0.021523374,357.8705322,263.8173338,0.12751904,82782252,75465727.5,0.002120676,0.019911942,22.5,-0.040008545,22.54000854,15,62.58219172,18.60998535,74274780,362.706665,-0.053471214,399.9266663,0.135316684,356.7799988,-0.014592268,0,0.38,1.75,-0.55,-0.02,0,-0.417487,4,62.11948013,25.03364372,63.27999878,30.90500069,63.88999939,31.05999947,61.81000137,30.55999947,62.68000031,30.78000069,519500,236300
2903,07-01-2022,360.1233215,360.3099976,336.6666565,342.3200073,342.3200073,84164700,-0.035446567,357.7978656,264.4616172,-0.068321146,82153956,75298177.5,0.002120676,0.019882416,23.64334106,5.410003662,18.2333374,15.76222738,58.14255037,-13.34664917,73419930,354.8999939,-0.021523374,383.1966553,-0.041832697,352.2600098,-0.012668841,-0.48,-0.96,2.02,-0.12,0.85,0,-0.421955,4,62.35507965,24.94211197,63.52000046,30.79199982,64.69000244,30.88999939,63.06000137,30.42000008,63.27000046,30.63999939,616000,315700
2904,10-01-2022,333.3333435,353.0333252,326.6666565,352.706665,352.706665,91815000,0.030341953,357.6717322,265.1939672,0.090896777,82357464,75249460.5,0.002120676,0.020021932,26.3666687,10.71331787,15.65335083,17.57777913,63.68007748,-11.94000244,75486840,342.3200073,-0.035446567,362.706665,-0.053471214,399.9266663,0.135316684,-0.15,-0.3,-0.28,-0.04,-0.38,0,-0.423711,4,61.39305496,24.92429352,62.54000092,30.77000046,63.20999908,31,60.90999985,30.23699951,62.90999985,31,890400,255200
2905,11-01-2022,351.2233276,358.6166687,346.2733459,354.7999878,354.7999878,66063300,0.005935025,357.3410651,265.9491505,-0.280473779,81883626,75150222,0.002120676,0.019970173,12.34332275,5.910003662,6.433319092,8.228881836,61.53014852,-8.023345947,76060770,352.706665,0.030341953,354.8999939,-0.021523374,383.1966553,-0.041832697,1.1,-0.2,-0.3,-1.26,0.38,0,-0.420813,4,62.52196503,25.394104,63.68999863,31.35000038,63.84000015,31.37000084,62.36000061,30.81999969,62.45999908,30.85000038,727300,259600
2906,12-01-2022,359.6166687,371.6133423,357.5299988,368.7399902,368.7399902,83739000,0.039289749,356.658598,266.7334837,0.267557025,80195484,74977431,0.002120676,0.020040907,14.08334351,16.81335449,-2.730010986,9.388895671,59.40924922,6.67666626,78819270,354.7999878,0.005935025,342.3200073,-0.035446567,362.706665,-0.053471214,0.12,-0.85,0.5,0.76,0.27,0,-0.416222,4,62.33544922,25.54800797,63.5,31.54000092,64.51000214,31.54000092,62.86999893,31.07999992,64.19000244,31.13899994,739400,270600
2907,13-01-2022,369.6900024,371.8666687,342.1799927,343.8533325,343.8533325,97209900,-0.067491073,355.7223315,267.3395338,0.160867696,79575414,74963421,0.002120676,0.01981446,29.68667603,3.126678467,26.55999756,19.79111735,46.68065523,-12.92666626,83836170,368.7399902,0.039289749,352.706665,0.030341953,354.8999939,-0.021523374,-1.57,0.86,2.41,1.17,1.01,0,-0.409936,4,61.25562286,25.33740234,62.40000153,31.28000069,64.19000244,31.79000092,62.22000122,31.28000069,63.36000061,31.48999977,773800,369100
2908,14-01-2022,339.9599915,350.6666565,337.793335,349.8699951,349.8699951,72924300,0.017497759,354.6273315,267.9859671,-0.249826407,78956190,74798566.5,0.002120676,0.019994694,12.87332153,6.813323975,6.059997559,8.582214355,45.77769011,-2.390014648,87055230,343.8533325,-0.067491073,354.7999878,0.005935025,342.3200073,-0.035446567,0.08,0.04,0.54,-0.84,0.48,0,-0.401952,4,59.57698441,25.58850861,60.68999863,31.59000015,62.68999863,31.70999908,59.63000107,31.07999992,62.63999939,31.18000031,901800,580400
2909,18-01-2022,342.2033386,356.9299927,338.686676,343.5033264,343.5033264,66743400,-0.018197241,353.297998,268.5517337,-0.084757756,78767214,74504641.5,0.002120676,0.019918996,18.24331665,7.059997559,11.18331909,12.1622111,44.61918008,-56.42333984,83336430,349.8699951,0.017497759,368.7399902,0.039289749,352.706665,0.030341953,-2.08,-0.9,1.37,0.8,0.97,0,-0.356575,4,58.49715424,24.44638062,59.59000015,30.18000031,60.90000153,30.83699989,59.5,30.06999969,60.08000183,30.54999924,584400,555900
2910,19-01-2022,347.2366638,351.5566711,331.6666565,331.8833313,331.8833313,75442500,-0.033827897,351.7883978,269.0584504,0.130336483,78978336,74457777,0.002120676,0.019885848,19.89001465,8.053344727,11.83666992,13.26000977,42.0740238,-51.31332397,80855850,343.5033264,-0.018197241,343.8533325,-0.067491073,354.7999878,0.005935025,-1.01,-0.36,-0.67,0.25,0.08,0,-0.343649,4,56.641819,24.45448112,57.70000076,30.19000053,59.86999893,30.70000076,57.63000107,30.04999924,59.81999969,30.67000008,836400,258600
2911,20-01-2022,336.5766602,347.2200012,331.3333435,332.0899963,332.0899963,70488600,0.000622704,350.6772644,269.6006171,-0.065664579,78381366,74415579,0.002120676,0.019958907,15.88665771,15.33666992,0.549987793,10.59110514,43.33818712,-30.6166687,79892730,331.8833313,-0.033827897,349.8699951,0.017497759,368.7399902,0.039289749,-1.14,-0.83,-0.23,-0.3,0.13,0,-0.330201,4,56.66144943,24.35727692,57.72000122,30.06999969,59.68999863,30.47999954,57.61000061,30,58.04000092,30.05999947,1027500,362100
2912,21-01-2022,332.1133423,334.8500061,313.5,314.6333313,314.6333313,103416000,-0.052566067,350.1465979,270.0341171,0.467130855,76903338,74573794.5,0.002120676,0.019846111,21.3500061,2.760009766,18.58999634,14.2333374,40.51013332,-40.2666626,81200670,332.0899963,0.000622704,343.5033264,-0.018197241,343.8533325,-0.067491073,-2.1,0.38,0.49,1.03,0.47,0,-0.316226,4,55.4049263,23.63636017,56.43999863,29.18000031,57.79999924,29.47999954,56.02000046,28.96999931,57.06000137,29.23999977,1259000,620500
2913,24-01-2022,301.5866699,311.1700134,283.8233337,310,310,151565700,-0.01472613,349.2269312,270.4557504,0.465592365,77366490,75010066.5,0.002120676,0.019926357,27.34667969,-3.463317871,30.80999756,18.23111979,21.03126034,-32.32000732,87940770,314.6333313,-0.052566067,331.8833313,-0.033827897,349.8699951,0.017497759,0.53,1.75,-0.25,-0.07,-0.65,0,-0.270189,4,57.83944321,22.74938965,58.91999817,28.08499908,59.20000076,28.12000084,54.59999847,27.29000092,55.15999985,27.45999908,1271900,756700
2914,25-01-2022,304.7333374,317.0866699,301.0700073,306.1333313,306.1333313,86595900,-0.012473125,348.2595313,270.8164503,-0.428657671,77754612,75006010.5,0.002120676,0.019931135,16.0166626,7.086669922,8.929992676,10.67777507,22.93173386,-46.57333374,87418860,310,-0.01472613,332.0899963,0.000622704,343.5033264,-0.018197241,-1.43,-0.19,2.79,-0.78,1.61,0,-0.252263,4,59.08615112,22.72913742,60.18999863,28.05999947,60.99000168,28.20999908,57.79000092,27.39999962,58.16999817,27.64999962,1588000,292100
